Last,First,Minutes,Seconds,Goals,Shots,AttackingGoals,AttackingShots,CenterGoals,CenterShots,DriveGoals,DriveShots,ExtraGoals,ExtraShots,PenaltyGoals,PenaltyShots,CounterGoals,CounterShots,FoulGoals,FoulShots,TO,ST,RB,BL,AS,SPWins,SPAttempts,CPEX,FPEX,DSEX,M6EX,CSEX,DBEX,PEX,EXPLUS,TotalEX,Team,Opponent,Result,FullTimeGoals,Ref1,Ref2,MatchNum,Tournament,GameNum,FullName
VUCUROVIC,Uros,15.0,22.0,1.0,3.0,1.0,3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,MNE,GEO,1.0,10.0,SAVINOVIC,BOUCHEZ,15,WC2022,WC2022-15,VUCUROVIC U.
AVERKA,Kanstantsin,27.0,24.0,0.0,2.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,3.0,4.0,0.0,1.0,DNT,DNT,DNT,0.0,0.0,DNT,1,MNE,GEO,1.0,10.0,SAVINOVIC,BOUCHEZ,15,WC2022,WC2022-15,AVERKA K.
CUCKOVIC,Uros,18.0,47.0,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,MNE,GEO,1.0,10.0,SAVINOVIC,BOUCHEZ,15,WC2022,WC2022-15,CUCKOVIC U.
POPADIC,Vlado,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,GEO,1.0,10.0,SAVINOVIC,BOUCHEZ,15,WC2022,WC2022-15,POPADIC V.
RADOVIC,Vasilije,15.0,48.0,2.0,4.0,2.0,3.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,1.0,1.0,DNT,DNT,DNT,0.0,1.0,DNT,3,MNE,GEO,1.0,10.0,SAVINOVIC,BOUCHEZ,15,WC2022,WC2022-15,RADOVIC V.
DURDIC,Bogdan,16.0,57.0,4.0,7.0,1.0,3.0,0.0,0.0,,,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,GEO,1.0,10.0,SAVINOVIC,BOUCHEZ,15,WC2022,WC2022-15,DURDIC B.
PERKOVIC,Miroslav,9.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,MNE,GEO,1.0,10.0,SAVINOVIC,BOUCHEZ,15,WC2022,WC2022-15,PERKOVIC M.
BANICEVIC,Dusan,13.0,30.0,0.0,2.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,GEO,1.0,10.0,SAVINOVIC,BOUCHEZ,15,WC2022,WC2022-15,BANICEVIC D.
MATKOVIC,Dusan,22.0,25.0,2.0,7.0,2.0,6.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,DNT,DNT,DNT,0.0,0.0,DNT,1,MNE,GEO,1.0,10.0,SAVINOVIC,BOUCHEZ,15,WC2022,WC2022-15,MATKOVIC D.
PETKOVIC,Marko,28.0,28.0,0.0,5.0,0.0,4.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2.0,DNT,DNT,DNT,0.0,0.0,DNT,2,MNE,GEO,1.0,10.0,SAVINOVIC,BOUCHEZ,15,WC2022,WC2022-15,PETKOVIC M.
TESANOVIC,Petar,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,GEO,1.0,10.0,SAVINOVIC,BOUCHEZ,15,WC2022,WC2022-15,TESANOVIC P.
LEVAI,Marton,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,LEVAI M.
ANGYAL,Daniel,18.0,40.0,2.0,4.0,0.0,1.0,2.0,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,ANGYAL D.
MANHERCZ,Krisztian,15.0,59.0,2.0,3.0,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,2.0,2.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,MANHERCZ K.
POHL,Zoltan,11.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,POHL Z.
VAMOS,Marton,22.0,59.0,1.0,3.0,1.0,1.0,0.0,0.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,VAMOS M.
MEZEI,Tamas,13.0,52.0,1.0,2.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,MEZEI T.
ZALANKI,Gergo,21.0,8.0,3.0,7.0,2.0,5.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,ZALANKI G.
BURIAN,Gergely Zoltan,17.0,19.0,1.0,2.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,1.0,2.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,BURIAN G.
NAGY,Adam,14.0,16.0,3.0,5.0,1.0,2.0,1.0,1.0,,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,NAGY A.
VARGA,Denes,22.0,49.0,3.0,4.0,2.0,3.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,VARGA D.
JANSIK,Szilard,18.0,44.0,1.0,2.0,0.0,0.0,0.0,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,JANSIK S.
HARAI,Balazs,14.0,48.0,2.0,4.0,0.0,0.0,0.0,1.0,,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,HARAI B.
VOGEL,Soma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,HUN,BRA,1.0,20.0,CARNEY,OHME,16,WC2022,WC2022-16,VOGEL S.
BARELLA,Guilherme,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,BARELLA G.
CABRAL,Logan,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,3.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,3,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,CABRAL L.
LACERDA,Felipe,14.0,16.0,1.0,2.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,1.0,1.0,1.0,0.0,DNT,DNT,DNT,0.0,1.0,DNT,2,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,LACERDA F.
COUTINHO,Gustavo,21.0,56.0,0.0,3.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,0.0,0.0,1.0,1.0,DNT,DNT,DNT,0.0,1.0,DNT,3,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,COUTINHO G.
FREITAS,Roberto,25.0,33.0,0.0,4.0,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,2.0,1.0,1.0,DNT,DNT,DNT,0.0,0.0,DNT,2,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,FREITAS R.
PEDROSO,Marcos Paulo,13.0,41.0,1.0,2.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,PEDROSO M.
REAL,Rafael,25.0,34.0,2.0,6.0,2.0,3.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,1.0,DNT,1,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,REAL R.
de PAULA,Eduardo,15.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,DNT,DNT,DNT,0.0,1.0,DNT,1,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,DE PAULA E.
CHIAPPINI,Bruno,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,DNT,DNT,DNT,0.0,0.0,DNT,1,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,CHIAPPINI B.
VIZACRE,Italo Jose,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,1.0,1.0,DNT,DNT,DNT,0.0,0.0,DNT,2,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,VIZACRE I.
GUIMARAES,Gustavo,26.0,9.0,1.0,4.0,1.0,4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,GUIMARAES G.
SILVA,Luis Ricardo,19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,SILVA L.
MENDES,Alexandre,15.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,1.0,DNT,1,BRA,HUN,0.0,6.0,OHME,CARNEY,16,WC2022,WC2022-16,MENDES A.
del LUNGO,Marco,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,ITA,ESP,0.0,12.0,MARGETA,ZWART,17,WC2022,WC2022-17,DEL LUNGO M.
di FULVIO,Francesco,31.0,21.0,2.0,8.0,0.0,4.0,0.0,0.0,,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.0,1.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,ITA,ESP,0.0,12.0,MARGETA,ZWART,17,WC2022,WC2022-17,DI FULVIO F.
DAMONTE,Luca,16.0,48.0,2.0,2.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,1.0,DNT,2,ITA,ESP,0.0,12.0,MARGETA,ZWART,17,WC2022,WC2022-17,DAMONTE L.
